# Initial configuration of rods
#
C 52 0.0125 1.916330 2.079612 0.459939 2.1442992.165939 0.023387
C 53 0.0125 1.753992 2.019169 1.703734 1.8464172.100646 2.188316
C 54 0.0125 2.111679 2.022728 0.159923 1.8429471.896577 0.562252
C 55 0.0125 1.791086 2.107563 2.169990 1.8379901.877727 2.611550
C 56 0.0125 1.947180 1.757657 2.462341 1.8712211.978294 2.020131
C 57 0.0125 1.952364 1.811360 3.452038 2.2041532.120376 3.753885
C 58 0.0125 1.852020 1.915230 1.586212 1.7566512.038799 2.061223
C 59 0.0125 1.980170 2.133959 1.122544 2.1339531.865139 0.730005
C 60 0.0125 2.168738 2.132835 2.684454 1.8274751.885394 2.415544
C 61 0.0125 1.941003 2.022624 1.899707 1.9619871.845261 1.432693
C 62 0.0125 2.107132 2.218925 3.845441 1.8112731.841365 3.704316
C 63 0.0125 1.860139 1.980100 3.845394 1.9761991.963704 3.359327
C 64 0.0125 1.887215 1.840650 3.559009 2.0376421.826757 3.082377
C 65 0.0125 2.169301 1.944763 0.381032 1.9894562.088245 0.824956
C 66 0.0125 1.973289 1.816853 1.985618 2.2121331.910841 1.556527
C 67 0.0125 1.952345 2.164638 1.356633 1.9078432.215036 0.861174
C 68 0.0125 2.198266 2.008912 1.446561 1.8233561.932255 1.124744
C 69 0.0125 1.842591 1.872233 1.729317 1.8956091.792365 1.238593
C 70 0.0125 1.897442 2.118540 3.590724 2.0668441.994418 3.136966
C 71 0.0125 1.933061 2.133456 1.870689 1.8494211.941261 2.324634
C 72 0.0125 1.952333 2.168046 0.601099 1.7957142.085136 1.068642
C 73 0.0125 2.004045 2.172942 0.650063 2.0756341.827512 0.295729
C 74 0.0125 2.130635 2.192424 2.828272 1.8243982.055369 2.457550
C 75 0.0125 2.066482 2.234183 2.927266 1.9754972.209299 3.418288
C 76 0.0125 2.163352 2.149096 0.994325 2.0764701.875250 1.403543
C 77 0.0125 1.969356 1.989146 1.272240 1.9228442.162769 0.805666
C 78 0.0125 2.108873 1.786227 3.060214 2.1275802.008261 2.612608
C 79 0.0125 2.090820 1.923612 2.571124 1.7869751.869796 2.964548
C 80 0.0125 1.863838 2.163230 3.231232 1.8030641.957833 3.683026
C 81 0.0125 2.146869 1.921872 1.314240 2.1808782.065357 0.836479
C 82 0.0125 1.978645 2.234827 3.057473 1.8416332.176873 2.580117
C 83 0.0125 1.882512 1.973486 3.162321 1.9178482.219473 3.596189
C 84 0.0125 1.992980 1.842270 3.340755 2.0234222.134505 2.936192
C 85 0.0125 1.823478 1.936765 3.220004 1.8103042.058640 2.735264
C 86 0.0125 2.121528 1.793338 2.969860 2.2161992.071947 2.565614
C 87 0.0125 1.966032 2.117314 2.228650 2.1582982.068507 2.687617
C 88 0.0125 2.073309 1.855762 2.338620 1.8485172.166266 2.017598
C 89 0.0125 2.087678 2.104725 1.857747 2.0500891.955537 1.382005
C 90 0.0125 1.904444 2.193511 1.619243 1.9587332.228270 2.115070
C 91 0.0125 2.210407 2.133251 1.951764 2.1155532.050038 1.467947
C 92 0.0125 1.903752 2.125235 0.871874 2.0243542.026776 0.396731
C 93 0.0125 2.045167 2.169718 1.951921 1.7790481.957488 1.585671
C 94 0.0125 1.885706 1.802188 0.948185 2.2066661.957683 0.597748
C 95 0.0125 2.073184 2.146220 0.322573 1.9698821.761966 0.019790
C 96 0.0125 1.871945 2.143350 2.318116 1.8518652.046677 2.808270
C 97 0.0125 2.191577 1.888260 3.017010 1.9440002.037823 2.609166
C 98 0.0125 1.972433 2.159702 3.821370 2.0630641.797188 3.489152
C 99 0.0125 2.079621 2.218802 1.325261 2.1512412.121848 0.840008
C 100 0.0125 2.114147 1.858601 3.362310 2.1601131.990148 3.842500
C 101 0.0125 2.105028 1.797802 1.640401 1.8223642.014689 1.289600
C 102 0.0125 2.086682 1.801361 0.356645 1.7592061.994622 0.031976
C 103 0.0125 2.111122 1.869833 2.190656 2.1832991.905106 2.684160
C 104 0.0125 1.884985 1.847623 0.686147 2.0947062.214961 0.952755
C 105 0.0125 1.818992 1.939832 2.245987 1.7774461.912452 1.748469
C 106 0.0125 2.045696 2.126879 1.693792 2.1241642.194165 2.182990
C 107 0.0125 2.201101 1.990806 3.943123 1.8755371.920410 3.570225
C 108 0.0125 2.188889 2.020040 2.794863 1.9696982.069742 2.348226
C 109 0.0125 2.017767 2.197045 0.054462 2.0435222.165748 0.552816
C 110 0.0125 2.187927 2.019354 1.942975 1.9073191.779129 1.606002
C 111 0.0125 1.986192 1.800498 2.884887 2.1622272.029928 3.292776
C 112 0.0125 1.839485 2.070099 3.979818 1.7653712.000930 3.490203
C 113 0.0125 1.860074 2.101109 1.582207 1.7760532.006431 1.098496
C 114 0.0125 2.004069 1.976586 3.526252 2.1281692.077025 3.052426
C 115 0.0125 2.154512 2.022566 1.573300 2.2078432.087682 2.066164
C 116 0.0125 1.959985 2.024556 1.827425 2.0387752.109584 1.341048
C 117 0.0125 2.181061 1.886271 2.162533 1.8590941.985894 1.793192
C 118 0.0125 2.103650 1.785601 3.138945 2.0266601.982476 3.592059
C 119 0.0125 2.171311 2.073197 0.478025 2.1444881.870279 0.021841
C 120 0.0125 2.105194 1.778227 2.881174 2.0922461.858747 2.387870
C 121 0.0125 2.026603 2.029121 0.104013 1.9904232.106284 0.596696
C 122 0.0125 1.896092 1.786359 3.670486 2.0385772.201388 3.910171
C 123 0.0125 1.903675 2.080153 2.211064 2.0091772.230533 2.676097
C 124 0.0125 2.112586 1.822181 1.232330 1.9425152.192906 1.521534
C 125 0.0125 1.921987 2.176844 3.347826 1.9767562.046708 2.868175
C 126 0.0125 1.994113 2.016156 1.076864 1.7938522.066855 0.621534
C 127 0.0125 2.240308 2.039457 2.249783 1.8292992.024806 2.534137
C 128 0.0125 2.026126 2.238080 2.866679 2.1183412.184232 2.378215
C 129 0.0125 1.897854 2.151376 3.395586 2.0927412.088795 2.939404
C 130 0.0125 2.213523 2.101594 1.146695 2.1679461.844393 0.720350
C 131 0.0125 2.103082 2.179155 0.905772 2.1494792.192944 0.408121
C 132 0.0125 1.902861 1.771409 3.586234 1.8036562.043930 3.993531
C 133 0.0125 2.106112 2.065949 2.240601 2.0688742.193446 2.722636
C 134 0.0125 2.056532 1.807943 2.430525 1.8977901.969540 1.984781
C 135 0.0125 1.932192 2.110318 1.651987 1.9332901.874561 1.211059
C 136 0.0125 1.857086 1.880151 0.828187 1.8834461.858024 1.327001
C 137 0.0125 1.812430 2.144869 0.973820 1.8997172.047546 1.456427
C 138 0.0125 1.971233 1.768478 0.547087 1.9769331.772683 1.047037
C 139 0.0125 2.215468 2.030709 3.853444 2.1776272.110032 3.361228
C 140 0.0125 1.833436 2.145300 3.319855 1.9171742.015022 3.795266
C 141 0.0125 1.946852 2.158152 1.034324 2.1053632.093459 0.564549
C 142 0.0125 1.911202 1.982371 0.781397 1.9905891.905463 1.269027
C 143 0.0125 1.961303 1.964421 2.437930 1.9970121.903001 1.943004
C 144 0.0125 2.099431 2.110085 0.145705 2.1755521.994610 0.626195
C 145 0.0125 2.110250 1.776061 0.146035 1.8985942.205361 0.001455
C 146 0.0125 2.119396 1.967367 0.392623 1.9845692.227682 0.797663
C 147 0.0125 2.059478 1.779820 0.695035 1.8548322.112649 0.383033
C 148 0.0125 1.986605 1.851705 2.646049 1.8751791.820137 3.132452
C 149 0.0125 1.912284 1.866681 1.956069 2.0008361.811592 2.445071
C 150 0.0125 2.241668 2.054530 2.751031 2.1998281.850947 3.205788
C 151 0.0125 1.783998 1.990889 2.086743 1.7659672.042370 2.583759
C 152 0.0125 2.028238 1.847606 3.558362 2.0391712.154008 3.953328
C 153 0.0125 1.798631 1.985346 1.179918 1.8445361.888992 0.691443
C 154 0.0125 1.982417 2.146834 1.243910 2.1753381.849572 1.596637
C 155 0.0125 1.841255 1.837216 3.250452 2.0007902.150775 3.605740
C 156 0.0125 2.097309 2.010244 3.954082 1.9678511.802550 3.518073
C 157 0.0125 1.959720 2.194222 3.128422 2.1298641.967545 3.540330
C 158 0.0125 1.753343 1.963892 0.420930 2.0187162.133035 0.032384
C 159 0.0125 2.205196 2.008349 0.729324 2.0485481.778377 1.144744
C 160 0.0125 2.033224 1.800789 2.027456 2.1569791.859296 2.508353
